fbr_id,cnic,full_name,reported_address,city,province,date,fiscal_year,declared_income_pkr,tax_paid_pkr,filer_status,declared_assets_pkr,income_source
FBR-2018-553107,42101-1001278-6,Chaudhry Kashif Javed,"House 322, Street 23, Gulbahar, Peshawar",Peshawar,KPK,2018-11-04,2018,865431,100111,Filer,393735,Rental
FBR-2025-494301,61101-1001662-4,Maham Tariq Sahib,"House 475, Street 8, DHA Phase 6, Karachi",Karachi,Sindh,2025-10-13,2025,1678436,8345,Non-Filer,2508890,Agriculture
FBR-2016-947261,61101-1001258-6,S. Butt,"House 886, Street 6, Warsak Road, Peshawar",Peshawar,KPK,2016-05-22,2016,2146654,100874,Filer,1259060,Agriculture
FBR-2025-263816,61101-1001993-1,S. Butt,"House 808, Street 1, Peoples Colony, Gujranwala",Gujranwala,Punjab,2025-10-12,2025,591130,1575,Filer,279949,Rental
FBR-2017-873654,33100-1001496-2,Mariam Malik,"House 285, Street 6, DHA Phase 5, Lahore",Lahore,Punjab,2017-01-23,2017,2216674,264508,Filer,841813,Rental
FBR-2026-772178,35202-1000032-4,Khalid Malik,"House 544, Street 21, Bahadurabad, Karachi",Karachi,Sindh,2026-09-01,2026,2205945,239446,Filer,4804694,Salary
FBR-2018-594258,54400-1000567-9,Ayesha Khan Sahib,"House 645, Street 23, Gulberg, Faisalabad",Faisalabad,Punjab,2018-12-26,2018,1687090,111188,Filer,1858153,Salary
FBR-2022-873164,42101-1000126-2,Taha Hussain,"House 609, Street 7, DHA Multan, Multan",Multan,Punjab,2022-07-28,2022,4927560,314561,Late-Filer,5059212,Freelance
FBR-2019-170964,42101-1001722-4,Chaudhry Ayesha Khan,"House 12, Street 12, DHA Phase 2, Islamabad",Islamabad,Islamabad,2019-03-26,2019,147485,753,Non-Filer,162371,Freelance
FBR-2024-688183,61101-1001937-9,Chaudhry Umer Farooq,"House 155, Street 4, Bahria Enclave, Islamabad",Islamabad,Islamabad,2024-10-28,2024,1168851,938,Non-Filer,654070,Business
FBR-2019-423558,33100-1000679-3,Nimra Aslam Sahib,"House 454, Street 3, Canal Road, Faisalabad",Faisalabad,Punjab,2019-08-25,2019,1313483,138196,Filer,1163384,Agriculture
FBR-2019-927969,54400-1000042-4,Ayesha Khan,"House 516, Street 22, Rohri, Sukkur",Sukkur,Sindh,2019-11-10,2019,677832,32532,Late-Filer,682457,Freelance
FBR-2024-298954,35202-1000399-3,N. Aslam,"House 331, Street 5, Model Town, Lahore",Lahore,Punjab,2024-05-27,2024,1511729,185203,Filer,796923,Rental
FBR-2019-383302,17301-1000363-1,Chaudhry Hira Shah,"House 276, Street 24, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2019-12-06,2019,809201,2082,Non-Filer,398253,Agriculture
FBR-2023-193425,61101-1001558-6,Kashif Javed,"House 413, Street 30, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2023-11-03,2023,883166,103947,Filer,216190,Business
FBR-2025-227822,42101-1000059-3,L. Khan,"House 285, Street 34, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2025-04-11,2025,6481320,280827,Filer,9058779,Freelance
FBR-2018-483887,33100-1001967-9,Chaudhry Ayesha Khan,"House 624, Street 13, Cantt, Multan",Multan,Punjab,2018-03-15,2018,539659,38,Non-Filer,683486,Freelance
FBR-2017-753594,54400-1001408-6,Fatima Ali,"House 894, Street 20, DHA Phase 6, Karachi",Karachi,Sindh,2017-08-03,2017,5865819,233931,Filer,10073807,Business
FBR-2021-489097,33100-1001044-8,Nida Hussain,"House 240, Street 33, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2021-04-28,2021,833656,76389,Late-Filer,1257837,Agriculture
FBR-2026-415698,45501-1000945-5,Waseem Akram Sahib,"House 193, Street 24, DHA Phase 2, Islamabad",Islamabad,Islamabad,2026-03-19,2026,3060977,342696,Filer,1999590,Freelance
FBR-2018-574723,45501-1000173-1,Shazia Butt,"House 252, Street 7, New Pind, Sukkur",Sukkur,Sindh,2018-02-09,2018,22206115,2115670,Filer,30415834,Unknown
FBR-2017-474741,61101-1000307-9,A. Baig,"House 893, Street 28, Queens Road, Sukkur",Sukkur,Sindh,2017-01-12,2017,2628835,176802,Filer,2421540,Business
FBR-2022-696094,42101-1000320-0,Chaudhry Usman Malik,"House 369, Street 10, New Pind, Sukkur",Sukkur,Sindh,2022-10-06,2022,7690844,20452,Non-Filer,11989178,Salary
FBR-2018-652208,45501-1000180-0,Usman Malik Sahib,"House 26, Street 32, DHA Phase 2, Islamabad",Islamabad,Islamabad,2018-12-24,2018,879533,2563,Non-Filer,1515550,Agriculture
FBR-2025-131878,54400-1001682-4,A. Raza,"House 245, Street 8, Gulberg, Lahore",Lahore,Punjab,2025-12-16,2025,392669,2454,Filer,132643,Rental
FBR-2017-180420,61101-1001152-4,Chaudhry Khalid Malik,"House 687, Street 7, Jinnah Town, Quetta",Quetta,Balochistan,2017-08-03,2017,503587,2846,Filer,267115,Rental
FBR-2024-812583,17301-1000385-5,Chaudhry Waseem Akram,"House 394, Street 5, Saddar, Rawalpindi",Rawalpindi,Punjab,2024-10-18,2024,576659,1934,Non-Filer,471999,Agriculture
FBR-2021-123250,45501-1000251-7,Hamza Sheikh,"House 584, Street 21, Saddar, Hyderabad",Hyderabad,Sindh,2021-07-19,2021,2283697,4019,Non-Filer,2625533,Rental
FBR-2016-948576,61101-1001415-5,Danish Butt,"House 480, Street 22, Shah Rukn-e-Alam, Multan",Multan,Punjab,2016-02-02,2016,2444368,247365,Filer,759421,Rental
FBR-2022-717548,35202-1001411-7,Chaudhry Saad Qureshi,"House 740, Street 10, Madina Town, Faisalabad",Faisalabad,Punjab,2022-08-06,2022,28513160,60935,Non-Filer,51863317,Freelance
FBR-2018-545824,54400-1000476-2,Chaudhry Taha Hussain,"House 505, Street 1, Satellite Town, Gujranwala",Gujranwala,Punjab,2018-09-20,2018,553003,2960,Filer,448130,Freelance
FBR-2024-140467,42101-1000643-1,H. Shah,"House 756, Street 10, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2024-07-16,2024,1203033,41849,Filer,1531857,Business
FBR-2017-804943,33100-1001370-0,U. Malik,"House 329, Street 20, D Ground, Faisalabad",Faisalabad,Punjab,2017-03-22,2017,869918,4161,Non-Filer,145003,Unknown
FBR-2018-560730,54400-1001281-7,Taha Hussain Sahib,"House 732, Street 31, Civil Lines, Gujranwala",Gujranwala,Punjab,2018-04-21,2018,251496,3255,Late-Filer,188325,Business
FBR-2019-214549,45501-1000802-4,K. Malik,"House 956, Street 19, Brewery Road, Quetta",Quetta,Balochistan,2019-02-05,2019,985241,72475,Filer,327404,Unknown
FBR-2021-983593,45501-1001012-4,K. Malik,"House 363, Street 35, Bahria Enclave, Islamabad",Islamabad,Islamabad,2021-10-16,2021,1388490,149579,Filer,3146764,Rental
FBR-2019-760893,35202-1000018-6,K. Javed,"House 559, Street 29, DHA Phase 2, Islamabad",Islamabad,Islamabad,2019-05-17,2019,2922056,204173,Filer,2044793,Unknown
FBR-2016-416095,35202-1000961-7,F. Mirza,"House 349, Street 24, Queens Road, Sukkur",Sukkur,Sindh,2016-05-21,2016,1084523,28018,Filer,376538,Unknown
FBR-2024-982405,61101-1001357-9,Ahmed Baig,"House 621, Street 21, Model Town, Gujranwala",Gujranwala,Punjab,2024-03-20,2024,1720924,86996,Filer,485247,Business
FBR-2024-935019,17301-1000604-8,Sana Iqbal,"House 447, Street 32, Bosan Road, Multan",Multan,Punjab,2024-09-18,2024,12556235,1584029,Filer,20090833,Salary
FBR-2020-806939,54400-1000705-5,Chaudhry Usman Malik,"House 479, Street 21, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2020-04-02,2020,903959,286,Non-Filer,2065683,Freelance
FBR-2023-598969,54400-1000515-5,Sara Ahmed Sahib,"House 38, Street 2, F-10, Islamabad",Islamabad,Islamabad,2023-09-02,2023,1377588,3192,Non-Filer,3075981,Agriculture
FBR-2025-123338,45501-1001462-4,Ahmed Baig,"House 273, Street 29, Jinnah Town, Quetta",Quetta,Balochistan,2025-05-09,2025,1555565,83225,Filer,983260,Business
FBR-2023-204560,45501-1000625-5,Chaudhry Huma Ghani,"House 633, Street 21, DHA Multan, Multan",Multan,Punjab,2023-11-12,2023,4590064,181684,Filer,2153867,Freelance
FBR-2022-962847,54400-1000953-1,Chaudhry Fatima Ali,"House 796, Street 6, Civil Lines, Gujranwala",Gujranwala,Punjab,2022-10-19,2022,922369,31810,Late-Filer,686031,Business
FBR-2021-206009,61101-1001138-6,K. Javed,"House 148, Street 32, Madina Town, Faisalabad",Faisalabad,Punjab,2021-04-09,2021,4565978,172472,Filer,980391,Rental
FBR-2022-679457,33100-1000255-5,Zainab Ahmed,"House 945, Street 35, Auto Bhan, Hyderabad",Hyderabad,Sindh,2022-12-05,2022,7097500,11509,Non-Filer,3887907,Business
FBR-2024-506687,17301-1001972-4,U. Farooq,"House 224, Street 26, DHA Phase 6, Karachi",Karachi,Sindh,2024-12-17,2024,7446878,838852,Filer,7930217,Salary
FBR-2025-143198,33100-1001715-5,Waseem Akram,"House 264, Street 13, Johar Town, Lahore",Lahore,Punjab,2025-06-12,2025,657493,2800,Non-Filer,487353,Salary
FBR-2021-119251,45501-1000071-7,Chaudhry Muhammad Ahmed,"House 952, Street 28, Saddar, Hyderabad",Hyderabad,Sindh,2021-01-22,2021,2304968,5869,Non-Filer,1228657,Salary
FBR-2024-846694,45501-1001506-2,Muhammad Ahmed,"House 965, Street 34, Jinnah Town, Quetta",Quetta,Balochistan,2024-05-11,2024,2023058,2630,Non-Filer,1327380,Rental
FBR-2018-355352,17301-1000152-4,Chaudhry Umer Farooq,"House 863, Street 22, Saddar, Peshawar",Peshawar,KPK,2018-10-24,2018,1398271,51652,Filer,2074668,Salary
FBR-2019-222729,54400-1001504-8,Amna Chaudhry,"House 919, Street 1, Queens Road, Sukkur",Sukkur,Sindh,2019-12-26,2019,544046,1210,Filer,149273,Freelance
FBR-2024-123865,42101-1001448-6,Hira Shah,"House 895, Street 30, G-11, Islamabad",Islamabad,Islamabad,2024-12-30,2024,3647066,192936,Late-Filer,4871553,Freelance
FBR-2022-751891,42101-1000707-9,Ayesha Khan,"House 924, Street 12, Gulgasht, Multan",Multan,Punjab,2022-04-01,2022,559394,2283,Filer,422633,Rental
FBR-2023-692944,33100-1000351-7,Muhammad Ahmed,"House 914, Street 34, Bosan Road, Multan",Multan,Punjab,2023-09-23,2023,723526,19169,Filer,719068,Salary
FBR-2026-197407,45501-1001134-8,Chaudhry Nimra Aslam,"House 55, Street 6, Saddar, Peshawar",Peshawar,KPK,2026-07-11,2026,1716709,91695,Filer,1649668,Unknown
FBR-2025-945361,61101-1001780-0,Huma Ghani,"House 791, Street 26, Bahria Town, Lahore",Lahore,Punjab,2025-05-11,2025,1183249,34244,Filer,1206151,Unknown
FBR-2016-775975,54400-1000297-9,Chaudhry Maham Tariq,"House 998, Street 33, Bahadurabad, Karachi",Karachi,Sindh,2016-02-12,2016,1295061,82816,Filer,1697736,Freelance
FBR-2024-313893,33100-1000108-6,Chaudhry Hassan Khan,"House 687, Street 22, Qasimabad, Hyderabad",Hyderabad,Sindh,2024-07-15,2024,3757981,152025,Filer,4748187,Freelance
FBR-2022-291063,61101-1001854-8,A. Chaudhry,"House 780, Street 7, Johar Town, Lahore",Lahore,Punjab,2022-08-18,2022,5722177,214219,Filer,3455530,Rental
FBR-2021-181877,35202-1001839-3,R. Noor,"House 873, Street 15, Shah Rukn-e-Alam, Multan",Multan,Punjab,2021-07-15,2021,3559376,13338,Non-Filer,2080820,Freelance
FBR-2024-749000,35202-1000822-4,M. Tariq,"House 912, Street 28, Gulgasht, Multan",Multan,Punjab,2024-09-08,2024,1735505,163372,Filer,1503492,Business
FBR-2026-286985,35202-1001905-5,D. Butt,"House 549, Street 15, Saddar, Peshawar",Peshawar,KPK,2026-10-16,2026,638789,52298,Filer,985221,Agriculture
FBR-2018-151629,33100-1000861-7,Taha Hussain Sahib,"House 433, Street 28, Gulgasht, Multan",Multan,Punjab,2018-01-19,2018,469925,1129,Filer,299693,Rental
FBR-2019-965692,61101-1000029-3,N. Hussain,"House 539, Street 8, Latifabad, Hyderabad",Hyderabad,Sindh,2019-11-01,2019,3003968,328237,Filer,198383,Unknown
FBR-2018-452582,45501-1000241-7,N. Raza,"House 542, Street 34, Civil Lines, Gujranwala",Gujranwala,Punjab,2018-06-29,2018,813882,105595,Filer,284441,Freelance
FBR-2025-237877,33100-1000580-0,Imran Siddiqui,"House 449, Street 4, Military Road, Sukkur",Sukkur,Sindh,2025-12-07,2025,2245326,6666,Non-Filer,748896,Salary
FBR-2016-104178,35202-1000939-3,Nida Hussain,"House 33, Street 15, Nazimabad, Karachi",Karachi,Sindh,2016-11-26,2016,19340140,1191326,Filer,4623649,Unknown
FBR-2019-860985,54400-1000620-0,Chaudhry Sara Ahmed,"House 874, Street 2, Gulbahar, Peshawar",Peshawar,KPK,2019-09-01,2019,5969856,15655,Non-Filer,573172,Rental
FBR-2021-811066,54400-1000806-2,Chaudhry Muhammad Ahmed,"House 534, Street 2, G-11, Islamabad",Islamabad,Islamabad,2021-10-07,2021,887822,915,Non-Filer,573409,Rental
FBR-2019-391664,54400-1001922-4,K. Malik,"House 612, Street 34, G-11, Islamabad",Islamabad,Islamabad,2019-08-25,2019,539580,2220,Non-Filer,153733,Rental
FBR-2017-453362,17301-1000244-8,Amna Chaudhry Sahib,"House 211, Street 34, Brewery Road, Quetta",Quetta,Balochistan,2017-06-29,2017,7564507,706090,Filer,6604461,Unknown
FBR-2026-984888,54400-1001906-2,Fahad Mirza Sahib,"House 345, Street 13, Samungli Road, Quetta",Quetta,Balochistan,2026-06-04,2026,1270574,57592,Filer,291859,Agriculture
FBR-2019-342732,45501-1001631-7,Taha Hussain,"House 791, Street 4, DHA Phase 2, Islamabad",Islamabad,Islamabad,2019-09-14,2019,2121790,3814,Non-Filer,3978976,Business
FBR-2016-735789,33100-1001107-9,M. Akhtar,"House 976, Street 3, Johar Town, Lahore",Lahore,Punjab,2016-05-23,2016,411682,4401,Filer,198606,Agriculture
FBR-2025-793778,35202-1000149-3,Chaudhry Sana Iqbal,"House 204, Street 6, Gulgasht, Multan",Multan,Punjab,2025-06-14,2025,1955192,156063,Filer,1813067,Agriculture
FBR-2019-919724,54400-1000008-6,Fatima Ali,"House 830, Street 31, Bosan Road, Multan",Multan,Punjab,2019-11-09,2019,7376661,920774,Late-Filer,3193019,Business
FBR-2021-177931,17301-1000437-9,M. Tariq,"House 788, Street 1, Peoples Colony, Gujranwala",Gujranwala,Punjab,2021-01-24,2021,6390847,447917,Filer,5963733,Agriculture
FBR-2026-909562,61101-1001667-9,Muneeb Akhtar Sahib,"House 364, Street 1, F-10, Islamabad",Islamabad,Islamabad,2026-06-21,2026,2211709,189326,Filer,1954628,Agriculture
FBR-2025-484289,54400-1000076-2,Chaudhry Hamza Sheikh,"House 690, Street 21, DHA Phase 5, Lahore",Lahore,Punjab,2025-12-10,2025,7966347,377071,Filer,18822207,Agriculture
FBR-2021-312333,35202-1001290-0,H. Ghani,"House 498, Street 29, New Pind, Sukkur",Sukkur,Sindh,2021-05-07,2021,3204731,375459,Filer,576775,Freelance
FBR-2026-883166,33100-1001335-5,Chaudhry Usman Malik,"House 696, Street 14, Satellite Town, Quetta",Quetta,Balochistan,2026-02-06,2026,992871,421,Non-Filer,213583,Unknown
FBR-2023-308574,54400-1001140-0,I. Siddiqui,"House 994, Street 9, DHA Phase 6, Karachi",Karachi,Sindh,2023-05-21,2023,4343809,302446,Filer,960267,Rental
FBR-2017-681474,17301-1000569-3,S. Iqbal,"House 743, Street 19, Latifabad, Hyderabad",Hyderabad,Sindh,2017-11-08,2017,7439105,25320,Non-Filer,6362718,Freelance
FBR-2018-580106,42101-1000748-6,Hira Shah,"House 172, Street 19, Qasimabad, Hyderabad",Hyderabad,Sindh,2018-06-25,2018,2649669,338286,Filer,3095027,Salary
FBR-2019-810586,17301-1001147-9,A. Baig,"House 887, Street 23, Nazimabad, Karachi",Karachi,Sindh,2019-11-21,2019,333546,968,Non-Filer,349122,Business
FBR-2021-595900,42101-1001061-7,Chaudhry Saad Qureshi,"House 326, Street 16, Wapda Town, Gujranwala",Gujranwala,Punjab,2021-12-31,2021,507500,4218,Filer,103458,Unknown
FBR-2017-238151,61101-1001159-3,Chaudhry Bilal Ahmed,"House 844, Street 25, Brewery Road, Quetta",Quetta,Balochistan,2017-01-01,2017,7470811,18275,Non-Filer,3304632,Agriculture
FBR-2018-996108,61101-1001777-9,Ahmed Baig Sahib,"House 132, Street 29, People Colony, Faisalabad",Faisalabad,Punjab,2018-09-23,2018,1973768,2611,Non-Filer,4300369,Business
FBR-2025-205307,61101-1001490-0,Imran Siddiqui,"House 415, Street 24, Bahadurabad, Karachi",Karachi,Sindh,2025-10-26,2025,1965958,218322,Filer,1207035,Agriculture
FBR-2019-758318,61101-1000681-7,Fahad Mirza,"House 493, Street 23, Cantt, Multan",Multan,Punjab,2019-04-09,2019,5842086,7981,Non-Filer,8904113,Unknown
FBR-2023-747368,33100-1000487-9,Khalid Malik,"House 480, Street 21, DHA Multan, Multan",Multan,Punjab,2023-07-14,2023,652013,62656,Filer,241371,Agriculture
FBR-2021-164515,61101-1001279-3,Rabia Noor Sahib,"House 710, Street 25, University Road, Peshawar",Peshawar,KPK,2021-02-12,2021,423959,1096,Filer,138922,Freelance
FBR-2020-394388,45501-1001452-4,Maham Tariq,"House 477, Street 21, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2020-05-31,2020,2758667,308074,Filer,4084050,Salary
FBR-2016-159319,61101-1001606-2,Naveed Raza,"House 677, Street 23, Cantt, Multan",Multan,Punjab,2016-04-27,2016,525610,1686,Non-Filer,498040,Unknown
FBR-2016-870110,54400-1001038-6,A. Iqbal,"House 11, Street 24, Model Town, Gujranwala",Gujranwala,Punjab,2016-07-02,2016,1309083,134701,Filer,379218,Rental
FBR-2017-148105,35202-1000155-5,D. Butt,"House 337, Street 31, Canal Road, Faisalabad",Faisalabad,Punjab,2017-02-25,2017,586541,2046,Filer,700491,Business
FBR-2021-452744,35202-1001351-7,Taha Hussain,"House 503, Street 3, Queens Road, Sukkur",Sukkur,Sindh,2021-01-22,2021,1554716,169539,Filer,3486522,Agriculture
FBR-2024-478767,45501-1000882-4,Ayesha Khan,"House 821, Street 24, Satellite Town, Quetta",Quetta,Balochistan,2024-07-03,2024,1370168,151366,Filer,806490,Agriculture
FBR-2016-705242,61101-1000730-0,Huma Ghani,"House 375, Street 16, Warsak Road, Peshawar",Peshawar,KPK,2016-11-09,2016,7711021,646577,Filer,17855352,Salary
FBR-2023-676931,17301-1000998-6,Kashif Javed Sahib,"House 946, Street 33, Nazimabad, Karachi",Karachi,Sindh,2023-12-26,2023,711134,34612,Filer,274562,Agriculture
FBR-2017-863156,45501-1000291-7,Saad Qureshi,"House 882, Street 1, Nazimabad, Karachi",Karachi,Sindh,2017-02-02,2017,491327,1109,Non-Filer,251203,Agriculture
FBR-2018-383083,45501-1001466-2,N. Raza,"House 106, Street 8, Warsak Road, Peshawar",Peshawar,KPK,2018-11-26,2018,7358018,484816,Late-Filer,14579181,Business
FBR-2018-317221,61101-1000323-1,Fatima Ali Sahib,"House 625, Street 4, Gulberg, Lahore",Lahore,Punjab,2018-12-28,2018,1469713,4898,Non-Filer,254543,Unknown
FBR-2023-357394,17301-1001944-8,R. Noor,"House 428, Street 33, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2023-03-19,2023,1627247,165655,Filer,713925,Salary
FBR-2025-969567,61101-1001621-7,Saad Qureshi,"House 108, Street 9, Chaklala, Rawalpindi",Rawalpindi,Punjab,2025-01-10,2025,774193,80821,Filer,1716305,Salary
FBR-2022-175552,42101-1000243-1,Chaudhry Shazia Butt,"House 811, Street 4, DHA Phase 6, Karachi",Karachi,Sindh,2022-03-17,2022,811933,31522,Filer,417692,Freelance
FBR-2022-799531,35202-1000914-8,B. Ahmed,"House 288, Street 25, E-11, Islamabad",Islamabad,Islamabad,2022-03-09,2022,789046,37845,Filer,642981,Salary
FBR-2019-242526,35202-1001011-7,N. Raza,"House 537, Street 23, People Colony, Faisalabad",Faisalabad,Punjab,2019-04-27,2019,5727445,338067,Late-Filer,6904768,Rental
FBR-2017-502432,42101-1000648-6,Chaudhry Kashif Javed,"House 883, Street 10, People Colony, Faisalabad",Faisalabad,Punjab,2017-08-13,2017,6115424,305087,Filer,4927629,Agriculture
FBR-2021-948926,61101-1000446-2,Mariam Malik,"House 250, Street 16, Rohri, Sukkur",Sukkur,Sindh,2021-07-16,2021,15921640,1388301,Late-Filer,37677241,Unknown
FBR-2016-275566,42101-1000646-2,F. Mirza,"House 701, Street 16, Bahria Town, Lahore",Lahore,Punjab,2016-08-25,2016,1228069,1432,Non-Filer,630006,Salary
FBR-2022-495154,45501-1001391-7,Mariam Malik,"House 598, Street 24, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2022-01-28,2022,2144322,55196,Filer,2878020,Salary
FBR-2025-673336,17301-1001988-6,Chaudhry Kamran Qureshi,"House 840, Street 12, Shah Rukn-e-Alam, Multan",Multan,Punjab,2025-08-18,2025,2045381,3477,Non-Filer,1970759,Agriculture
FBR-2016-550655,45501-1001239-3,Nimra Aslam,"House 597, Street 11, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2016-11-11,2016,582985,3221,Late-Filer,597223,Freelance
FBR-2020-795707,45501-1001414-8,Nimra Aslam Sahib,"House 237, Street 7, Hussainabad, Hyderabad",Hyderabad,Sindh,2020-07-13,2020,1126351,62721,Filer,1304557,Rental
FBR-2024-789494,45501-1000524-8,Amna Chaudhry Sahib,"House 749, Street 2, Saddar, Rawalpindi",Rawalpindi,Punjab,2024-01-19,2024,1892025,93354,Filer,203111,Freelance
FBR-2019-739981,35202-1001423-1,Asad Iqbal,"House 311, Street 14, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2019-11-26,2019,5829438,6136,Non-Filer,3320723,Unknown
FBR-2023-835212,42101-1001889-3,Amna Chaudhry,"House 185, Street 3, Peoples Colony, Gujranwala",Gujranwala,Punjab,2023-04-09,2023,1360457,82731,Filer,528334,Salary
FBR-2021-928003,45501-1000799-3,Chaudhry Nida Hussain,"House 274, Street 34, D Ground, Faisalabad",Faisalabad,Punjab,2021-11-09,2021,2110281,157392,Filer,1836336,Agriculture
FBR-2016-326376,45501-1000436-2,Fahad Mirza,"House 590, Street 22, DHA Phase 6, Karachi",Karachi,Sindh,2016-12-15,2016,1551743,157252,Filer,762057,Rental
FBR-2020-584549,54400-1001188-6,Shazia Butt,"House 141, Street 5, Clifton, Karachi",Karachi,Sindh,2020-09-12,2020,1191057,76524,Filer,1492021,Salary
FBR-2022-418277,17301-1000492-4,Chaudhry Ali Raza,"House 583, Street 1, Military Road, Sukkur",Sukkur,Sindh,2022-02-24,2022,549302,1062,Filer,206343,Agriculture
FBR-2025-278040,61101-1001675-5,Chaudhry Huma Ghani,"House 418, Street 23, Satellite Town, Quetta",Quetta,Balochistan,2025-12-28,2025,617491,66108,Filer,219325,Unknown
FBR-2022-955809,54400-1001153-1,Shazia Butt,"House 160, Street 6, Clifton, Karachi",Karachi,Sindh,2022-09-22,2022,2327317,2953,Non-Filer,1666232,Unknown
FBR-2019-232118,17301-1000391-7,Hamza Sheikh Sahib,"House 553, Street 33, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2019-06-18,2019,962643,45764,Filer,346884,Freelance
FBR-2026-655882,35202-1000763-1,K. Qureshi,"House 927, Street 4, Satellite Town, Quetta",Quetta,Balochistan,2026-07-20,2026,2849153,136437,Late-Filer,178378,Rental
FBR-2026-337939,17301-1001369-3,Chaudhry Bilal Ahmed,"House 713, Street 4, Barrage Road, Sukkur",Sukkur,Sindh,2026-12-13,2026,5768523,620244,Filer,1763760,Agriculture
FBR-2021-629010,42101-1001635-5,Sara Ahmed,"House 865, Street 4, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2021-03-30,2021,7186020,371435,Filer,5631795,Agriculture
FBR-2020-675766,42101-1001907-9,Maham Tariq Sahib,"House 416, Street 17, Brewery Road, Quetta",Quetta,Balochistan,2020-11-28,2020,2033362,259725,Filer,1631619,Rental
